year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
1978,married,ds_no,2,35,12,male,white,catholic,x_no,illegal,veryhappy
2008,married,ds_no,4,58,13,male,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,0,27,12,female,white,catholic,x_no,illegal,veryhappy
1978,married,ds_yes,3,38,11,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,5,69,13,female,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,3,44,13,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,42,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,79,12,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_yes,4,39,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,0,53,19,female,white,none,x_no,illegalillegal8,veryhappy
2006,married,ds_no,0,24,16,female,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,0,30,14,female,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,2,32,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,1,30,16,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,0,26,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,74,14,male,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,2,54,12,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,7,78,12,female,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,3,28,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1989,married,ds_no,1,31,13,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,1,50,8,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,0,34,12,female,black,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,3,40,13,female,white,protestant,x_yes,illegal,veryhappy
2012,married,ds_no,2,32,11,male,white,protestant,x_yes,illegalillegal8,veryhappy
1975,married,ds_no,2,52,12,female,white,catholic,x_yes,illegal,veryhappy
1976,married,ds_no,2,63,19,female,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,2,46,18,female,white,jewish,x_no,illegalillegal8,veryhappy
1994,married,ds_yes,3,63,16,male,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,3,72,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1988,married,ds_yes,2,40,20,male,white,protestant,x_no,legal,veryhappy
1998,married,ds_no,4,78,15,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,4,57,12,female,white,catholic,x_no,illegal,veryhappy
1988,married,ds_no,1,73,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,3,50,18,female,white,catholic,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,1,61,10,male,black,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,2,33,12,female,white,christian,x_no,illegal,veryhappy
1983,married,ds_no,3,31,17,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,1,75,16,male,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,2,30,16,female,black,protestant,x_yes,illegalillegal8,veryhappy
1996,married,ds_no,2,34,14,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,4,30,12,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,2,32,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,0,31,17,female,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,1,25,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2004,married,ds_no,1,28,10,male,white,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,0,24,17,male,white,other,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,39,16,female,white,other,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,3,55,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,2,59,12,male,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,5,33,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1975,married,ds_no,1,22,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1984,married,ds_no,1,21,13,female,white,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,4,76,20,male,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,3,35,12,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,3,65,6,female,black,catholic,x_no,illegal,veryhappy
2010,married,ds_no,1,43,6,male,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_yes,4,30,11,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,3,48,12,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_yes,5,50,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,5,71,15,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,6,62,12,female,black,protestant,x_no,illegal,veryhappy
1983,married,ds_no,2,59,11,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,3,80,6,female,white,catholic,x_no,legal,veryhappy
1991,married,ds_no,2,38,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,5,34,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,81,8,male,white,catholic,x_no,illegal,veryhappy
2012,married,ds_no,2,65,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,3,53,12,male,white,catholic,x_no,illegal,veryhappy
1996,married,ds_yes,2,33,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_yes,0,40,16,male,white,protestant,x_yes,illegalillegal8,veryhappy
1978,married,ds_no,1,23,12,female,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,0,25,16,male,black,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,0,24,16,female,white,none,x_yes,illegalillegal8,veryhappy
2012,married,ds_yes,4,49,4,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,0,26,17,female,white,none,x_yes,legal,veryhappy
1976,married,ds_no,2,60,12,female,white,jewish,x_no,dontknow,veryhappy
2006,married,ds_no,1,26,11,female,other,catholic,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,1,56,10,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_yes,2,51,11,male,white,catholic,x_no,illegalillegal8,veryhappy
1993,married,ds_no,0,47,12,male,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,4,30,16,female,white,catholic,x_no,illegal,veryhappy
1987,married,ds_no,3,62,12,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,3,59,8,male,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,2,38,14,male,black,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,0,25,16,female,white,catholic,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,2,39,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1986,married,ds_no,3,66,13,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,4,60,16,male,white,none,x_yes,illegal,veryhappy
2016,married,ds_no,4,77,9,male,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,2,32,12,male,white,none,x_no,illegalillegal8,veryhappy
2016,married,ds_no,0,59,19,female,white,catholic,x_no,legal,veryhappy
1986,married,ds_no,2,45,13,male,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,4,60,12,male,other,catholic,x_no,illegal,veryhappy
1983,married,ds_no,3,30,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,5,46,18,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,3,59,13,male,white,protestant,x_no,legal,veryhappy
1994,married,ds_no,0,33,14,male,white,none,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,0,27,18,male,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,4,79,8,male,white,jewish,x_no,illegalillegal8,veryhappy
1978,married,ds_yes,3,40,17,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,24,14,male,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,5,35,12,male,white,none,x_yes,illegalillegal8,veryhappy
1993,married,ds_yes,2,44,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_yes,2,37,12,female,other,other,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,62,14,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,3,65,12,male,white,protestant,x_no,illegal,veryhappy
2010,married,ds_yes,3,58,13,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,2,74,12,male,white,protestant,x_no,legal,veryhappy
2018,married,ds_no,5,34,20,female,white,jewish,x_no,illegal,veryhappy
2010,married,ds_no,1,59,18,male,black,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,2,51,10,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,5,74,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,35,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,2,36,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,6,46,12,male,white,catholic,x_no,illegal,veryhappy
1983,married,ds_no,0,27,14,male,black,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,4,59,13,male,white,protestant,x_no,illegal,veryhappy
1998,married,ds_no,5,45,12,male,black,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,2,59,14,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,4,30,12,male,black,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_yes,1,53,18,female,white,protestant,x_no,legal,veryhappy
2002,married,ds_no,1,34,12,male,white,catholic,x_no,legal,veryhappy
1978,married,ds_no,0,28,19,female,white,none,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,2,77,12,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_yes,4,66,11,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,1,55,10,male,black,protestant,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,4,85,12,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,2,69,12,female,white,jewish,x_no,legal,veryhappy
2014,married,ds_yes,2,42,13,female,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,7,68,9,female,white,catholic,x_no,illegal,veryhappy
1983,married,ds_no,1,40,17,male,white,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,39,13,female,white,protestant,x_yes,illegal,veryhappy
2018,married,ds_no,0,34,16,male,white,none,x_yes,illegalillegal8,veryhappy
2018,married,ds_yes,4,34,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,2,48,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,1,22,14,female,black,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,3,49,12,female,other,christian,x_yes,illegalillegal8,veryhappy
2016,married,ds_no,2,31,10,male,white,catholic,x_no,illegalillegal8,veryhappy
2000,married,ds_yes,2,38,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,4,44,14,male,white,jewish,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,0,35,16,female,white,catholic,x_yes,illegalillegal8,veryhappy
1976,married,ds_yes,6,44,8,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,23,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
2016,married,ds_yes,0,68,12,male,white,none,x_no,illegalillegal8,veryhappy
2008,married,ds_yes,2,58,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,4,67,5,male,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,4,44,17,male,white,protestant,x_yes,illegalillegal8,veryhappy
1991,married,ds_no,1,51,13,male,white,protestant,x_no,illegalillegal8,veryhappy
2008,married,ds_no,1,26,14,female,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,0,30,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,2,42,12,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,9,67,11,male,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,3,63,20,male,white,protestant,x_yes,illegalillegal8,veryhappy
2014,married,ds_no,2,68,16,male,white,buddhism,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,51,10,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,0,25,15,female,white,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,69,12,male,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,3,57,18,male,white,catholic,x_no,illegal,veryhappy
1988,married,ds_yes,0,28,14,male,white,protestant,x_yes,legal,veryhappy
2016,married,ds_no,1,41,20,male,white,protestant,x_no,illegalillegal8,veryhappy
2002,married,ds_yes,1,65,13,male,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,4,64,8,female,white,catholic,x_no,illegal,veryhappy
1983,married,ds_no,1,27,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,3,25,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,1,59,9,female,black,protestant,x_no,illegal,veryhappy
1976,married,ds_no,3,39,19,male,white,none,x_no,illegalillegal8,veryhappy
1991,married,ds_no,2,61,11,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,2,39,12,female,white,catholic,x_no,illegal,veryhappy
1988,married,ds_no,1,24,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,34,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,3,45,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,5,35,12,female,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,1,28,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_yes,2,35,9,female,white,protestant,x_yes,illegal,veryhappy
2010,married,ds_no,2,59,19,male,white,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,6,34,13,female,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,1,71,17,female,white,catholic,x_no,illegal,veryhappy
2006,married,ds_no,1,35,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2002,married,ds_no,4,48,14,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,63,16,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_yes,0,30,12,female,white,protestant,x_no,legal,veryhappy
1976,married,ds_no,4,36,12,male,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,0,22,12,female,white,protestant,x_yes,illegal,veryhappy
1983,married,ds_no,2,49,8,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_yes,1,49,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_no,8,78,8,female,white,catholic,x_no,illegal,veryhappy
1976,married,ds_yes,0,62,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,1,28,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,64,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_yes,2,29,14,female,white,none,x_no,illegalillegal8,veryhappy
2016,married,ds_no,0,32,20,female,other,hinduism,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,65,12,male,white,catholic,x_no,illegal,veryhappy
1986,married,ds_no,1,49,13,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,1,51,16,male,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,6,38,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,66,16,female,white,none,x_no,legal,veryhappy
1996,married,ds_no,2,39,16,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,3,35,12,male,black,other,x_no,illegal,veryhappy
1975,married,ds_no,3,35,7,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,4,43,12,female,white,none,x_yes,illegalillegal8,veryhappy
2006,married,ds_no,2,37,16,male,white,protestant,x_yes,illegalillegal8,veryhappy
1998,married,ds_no,2,40,12,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,5,72,7,female,white,catholic,x_no,illegal,veryhappy
1988,married,ds_no,3,61,12,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,3,44,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,28,16,male,white,none,x_no,illegalillegal8,veryhappy
2006,married,ds_no,3,66,18,female,white,catholic,x_no,illegal,veryhappy
1980,married,ds_no,0,54,19,female,white,protestant,x_no,illegal,veryhappy
2004,married,ds_yes,2,57,9,female,black,protestant,x_no,illegal,veryhappy
2000,married,ds_no,0,31,16,male,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,3,39,13,female,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,31,13,male,white,catholic,x_no,illegalillegal8,veryhappy
2014,married,ds_no,3,36,9,male,other,protestant,x_no,dontknow,veryhappy
2012,married,ds_no,3,51,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,58,12,female,white,protestant,x_no,dontknow,veryhappy
1983,married,ds_no,0,29,19,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,8,63,9,male,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,2,39,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,37,7,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,0,62,6,male,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,1,25,19,male,white,other,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,28,14,male,other,protestant,x_no,illegal,veryhappy
2004,married,ds_no,2,36,13,male,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,2,29,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,3,53,13,female,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,62,16,male,white,catholic,x_no,illegal,veryhappy
1994,married,ds_yes,3,40,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1991,married,ds_no,0,33,14,female,white,catholic,x_yes,illegal,veryhappy
1984,married,ds_yes,2,32,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
2014,married,ds_no,2,81,12,female,black,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,6,82,17,male,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,2,45,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1988,married,ds_yes,2,52,12,male,white,catholic,x_no,illegal,veryhappy
2008,married,ds_yes,4,36,14,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_yes,1,48,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,0,25,14,male,white,catholic,x_yes,illegalillegal8,veryhappy
1975,married,ds_no,0,62,7,male,white,protestant,x_no,legal,veryhappy
1984,married,ds_no,0,25,16,female,white,catholic,x_no,illegal,veryhappy
1973,married,ds_no,3,56,8,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,4,66,17,male,black,protestant,x_no,illegal,veryhappy
1980,married,ds_yes,3,45,9,male,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,4,62,7,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,36,5,male,white,catholic,x_no,illegalillegal8,veryhappy
2016,married,ds_yes,1,33,15,male,black,protestant,x_no,illegal,veryhappy
1986,married,ds_no,3,40,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,3,78,10,male,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,5,60,15,female,white,protestant,x_no,legal,veryhappy
2012,married,ds_yes,5,38,8,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,0,60,18,male,other,other,x_no,illegalillegal8,veryhappy
1975,married,ds_no,1,72,6,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,2,30,11,male,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_yes,0,46,16,male,white,catholic,x_no,illegal,veryhappy
1983,married,ds_no,4,43,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2006,married,ds_no,2,70,12,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,4,67,20,male,white,none,x_no,illegalillegal8,veryhappy
2006,married,ds_no,2,32,16,male,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,4,60,9,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,4,67,15,female,white,catholic,x_yes,illegal,veryhappy
2002,married,ds_yes,0,45,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,1,60,12,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_no,2,41,17,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,2,37,13,female,white,jewish,x_no,illegalillegal8,veryhappy
2016,married,ds_no,8,46,8,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,5,63,15,female,white,catholic,x_no,illegal,veryhappy
1989,married,ds_no,1,42,13,male,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,8,79,7,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,2,44,13,male,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,1,20,12,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,28,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,0,61,20,female,white,catholic,x_no,illegal,veryhappy
1973,married,ds_no,4,33,12,male,white,protestant,x_yes,illegal,veryhappy
2016,married,ds_no,2,53,14,female,white,none,x_no,illegalillegal8,veryhappy
1975,married,ds_no,5,49,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,1,29,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1988,married,ds_yes,2,42,13,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,24,13,female,white,protestant,x_no,legal,veryhappy
1996,married,ds_no,3,36,9,male,black,catholic,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,1,22,13,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,3,64,8,male,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,1,23,11,female,white,none,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,2,60,6,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_yes,2,53,15,male,white,protestant,x_no,legal,veryhappy
2018,married,ds_no,2,55,17,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,5,22,13,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,2,43,16,male,white,jewish,x_no,illegalillegal8,veryhappy
2006,married,ds_no,8,69,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,2,31,12,female,black,protestant,x_no,illegalillegal8,veryhappy
2002,married,ds_yes,2,41,12,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,0,20,8,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,1,57,17,female,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_no,1,29,16,female,white,protestant,x_yes,illegal,veryhappy
2014,married,ds_no,1,30,14,female,white,none,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,5,52,16,female,white,protestant,x_yes,illegalillegal8,veryhappy
1991,married,ds_yes,3,47,14,male,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,3,67,16,male,other,buddhism,x_yes,legal,veryhappy
2012,married,ds_no,2,59,15,female,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,6,51,14,female,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,5,65,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,6,47,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_yes,0,74,12,female,black,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,1,39,16,female,white,catholic,x_no,illegal,veryhappy
1984,married,ds_no,4,40,7,male,other,protestant,x_no,illegal,veryhappy
2010,married,ds_yes,0,60,12,male,white,catholic,x_no,illegalillegal8,veryhappy
2012,married,ds_no,0,27,12,female,white,none,x_yes,illegalillegal8,veryhappy
1978,married,ds_yes,1,48,11,female,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,3,62,14,male,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,2,30,12,female,white,catholic,x_no,illegal,veryhappy
1975,married,ds_yes,3,55,11,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,0,26,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,1,27,12,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,3,52,18,male,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,3,43,14,male,white,protestant,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,2,53,7,male,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,1,45,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_no,1,19,11,female,white,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,25,8,female,white,protestant,x_yes,illegal,veryhappy
1976,married,ds_no,0,26,16,male,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_yes,1,59,11,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_yes,2,63,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,1,71,13,male,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,1,42,14,female,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,27,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
2002,married,ds_no,3,74,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,3,52,12,female,white,protestant,x_yes,illegal,veryhappy
1973,married,ds_no,2,22,12,female,white,catholic,x_no,illegal,veryhappy
1976,married,ds_no,1,78,14,male,white,jewish,x_no,illegal,veryhappy
1993,married,ds_no,2,33,16,female,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,2,99,14,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_no,1,36,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,3,47,12,male,white,protestant,x_no,illegal,veryhappy
2006,married,ds_yes,4,49,12,male,other,none,x_no,illegal,veryhappy
1987,married,ds_no,4,46,6,male,other,protestant,x_no,illegalillegal8,veryhappy
1988,married,ds_no,2,33,13,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,3,36,7,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,2,65,13,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,1,63,12,male,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,3,70,10,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,3,33,9,female,white,protestant,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,3,63,12,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,4,41,9,female,other,catholic,x_no,illegalillegal8,veryhappy
1993,married,ds_no,1,33,18,male,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,4,33,13,male,white,protestant,x_no,illegal,veryhappy
1984,married,ds_yes,2,39,7,male,other,protestant,x_no,legal,veryhappy
2010,married,ds_no,5,46,8,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,3,37,13,male,black,protestant,x_yes,illegalillegal8,veryhappy
1994,married,ds_no,4,33,98,male,other,protestant,x_yes,illegalillegal8,veryhappy
1986,married,ds_no,3,32,12,female,white,protestant,x_no,illegal,veryhappy
