work,fnlwgt,education,marital,occupation,sex,capitalgain,capitalloss,hoursperweek,race,income
Private,109421,edu3,Married,Prof-specialty,Male,0,0,55,White,<=50K
Self-emp-not-inc,27539,edu2,Married,Farming-fishing,Male,7688,0,40,White,>50K
Private,210940,edu2,Married,Sales,Male,0,2002,45,White,<=50K
Self-emp-not-inc,99199,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,91949,edu2,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Private,176253,edu2,Single,Exec-managerial,Male,0,0,40,Black,<=50K
Private,236110,edu1,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,111499,edu3,Single,Exec-managerial,Female,14084,0,40,White,>50K
Self-emp-not-inc,138940,edu1,Single,Farming-fishing,Male,0,0,37,White,<=50K
State-gov,117927,edu2,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Private,375134,edu2,Married,Sales,Male,0,0,60,White,>50K
Private,346693,edu1,Single,Farming-fishing,Male,0,0,40,White,<=50K
Self-emp-inc,120126,edu1,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,60313,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,33678,edu2,Married,Transport-moving,Male,0,0,50,White,>50K
Self-emp-not-inc,139212,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-inc,148003,edu3,Married,Adm-clerical,Female,0,0,6,White,>50K
Private,187702,edu2,Single,Exec-managerial,Male,0,0,50,White,>50K
Private,122244,edu2,Single,Tech-support,Female,0,0,40,White,<=50K
Local-gov,235951,edu3,Married,Prof-specialty,Male,0,0,50,White,>50K
Federal-gov,279337,edu2,Married,Adm-clerical,Male,0,0,40,White,<=50K
State-gov,228446,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,192203,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,134737,edu3,Married,Prof-specialty,Male,7688,0,55,White,>50K
Private,217054,edu2,Single,Adm-clerical,Male,0,0,40,White,<=50K
State-gov,231961,edu3,Single,Prof-specialty,Male,0,0,50,White,>50K
Self-emp-not-inc,132728,edu2,Single,Exec-managerial,Male,0,0,20,White,<=50K
Local-gov,200448,edu2,Single,Adm-clerical,Male,0,0,40,Black,<=50K
Private,210945,edu3,Married,Prof-specialty,Male,0,0,40,White,>50K
Private,617917,edu3,Married,Sales,Male,0,1887,40,White,>50K
Private,144301,edu2,Single,Sales,Male,0,0,42,White,<=50K
Private,233511,edu3,Single,Craft-repair,Male,0,0,48,White,<=50K
Private,816750,edu3,Married,Prof-specialty,Male,0,0,72,White,>50K
Private,166220,edu3,Married,Sales,Female,3942,0,40,White,<=50K
Private,113654,edu2,Single,Exec-managerial,Female,0,0,37,White,<=50K
Private,284129,edu2,Married,Transport-moving,Male,0,0,45,White,>50K
Federal-gov,195437,edu3,Married,Adm-clerical,Male,0,0,60,White,>50K
Private,112656,edu2,Married,Adm-clerical,Female,0,0,20,White,<=50K
Local-gov,195635,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Self-emp-not-inc,216999,edu2,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,103344,edu3,Single,Exec-managerial,Male,10520,0,50,White,>50K
Self-emp-not-inc,263925,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,201988,edu3,Married,Prof-specialty,Male,0,0,45,White,<=50K
Private,105617,edu1,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,370548,edu3,Single,Craft-repair,Male,0,0,30,White,<=50K
State-gov,114191,edu2,Married,Protective-serv,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,173730,edu3,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
State-gov,315640,edu3,Single,Prof-specialty,Male,0,0,20,Asian-Pac-Islander,<=50K
Federal-gov,141029,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,203204,edu3,Married,Adm-clerical,Female,0,0,25,White,>50K
Private,122215,edu3,Married,Prof-specialty,Male,15024,0,40,White,>50K
Private,201635,edu3,Single,Exec-managerial,Female,0,0,50,White,<=50K
Private,233511,edu3,Single,Sales,Male,27828,0,60,White,>50K
Local-gov,140849,edu2,Single,Other-service,Female,0,0,25,White,<=50K
Private,255406,edu2,Single,Craft-repair,Female,0,1980,44,White,<=50K
Private,169133,edu2,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,209768,edu3,Married,Machine-op-inspct,Male,0,0,40,White,>50K
Self-emp-not-inc,168539,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Private,30612,edu2,Married,Sales,Male,0,0,40,White,<=50K
Self-emp-inc,359259,edu2,Single,Craft-repair,Male,0,0,60,White,<=50K
Private,358740,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,85815,edu2,Married,Craft-repair,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,66172,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,218676,edu2,Married,Sales,Male,0,0,40,White,<=50K
Private,108510,edu1,Married,Sales,Male,0,0,65,White,<=50K
Private,220609,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
State-gov,180884,edu2,Married,Adm-clerical,Female,0,0,40,Black,<=50K
Private,190968,edu2,Married,Craft-repair,Male,2407,0,40,White,<=50K
Private,452452,edu1,Single,Priv-house-serv,Female,0,0,20,Black,<=50K
Private,228452,edu2,Single,Sales,Male,0,0,50,White,<=50K
State-gov,95423,edu3,Married,Adm-clerical,Male,0,0,36,White,<=50K
State-gov,210866,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,55929,edu3,Single,Exec-managerial,Female,0,0,48,White,<=50K
Private,123178,edu1,Single,Craft-repair,Male,0,0,50,White,<=50K
Private,149169,edu2,Single,Craft-repair,Male,0,0,50,White,<=50K
Local-gov,100446,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,173020,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,258231,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,115932,edu3,Married,Prof-specialty,Male,0,0,40,White,<=50K
Private,127573,edu2,Single,Exec-managerial,Female,2202,0,45,White,<=50K
Private,186191,edu2,Single,Sales,Male,0,0,60,White,<=50K
Self-emp-inc,158685,edu2,Married,Adm-clerical,Female,0,2377,40,White,>50K
Private,219867,edu2,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,325461,edu2,Single,Tech-support,Male,0,0,45,White,<=50K
Private,137421,edu3,Married,Exec-managerial,Male,0,0,35,Asian-Pac-Islander,>50K
Private,359696,edu3,Married,Protective-serv,Male,15024,0,60,White,>50K
Private,19847,edu2,Single,Tech-support,Female,0,0,40,White,<=50K
Private,133654,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,167615,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,220915,edu3,Married,Prof-specialty,Male,0,0,60,White,<=50K
Self-emp-not-inc,420054,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Local-gov,183168,edu3,Single,Prof-specialty,Female,0,0,43,White,<=50K
Private,403965,edu2,Single,Machine-op-inspct,Male,0,0,35,White,<=50K
Private,190532,edu3,Single,Prof-specialty,Female,0,0,55,White,<=50K
Private,222703,edu1,Married,Machine-op-inspct,Male,0,0,40,Other,<=50K
Private,176410,edu2,Single,Adm-clerical,Female,0,0,38,White,<=50K
Self-emp-not-inc,27661,edu3,Married,Sales,Male,0,0,45,White,<=50K
Private,312206,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Self-emp-not-inc,115422,edu2,Married,Craft-repair,Male,3137,0,40,White,<=50K
Private,247895,edu3,Married,Exec-managerial,Male,0,0,40,Black,>50K
Private,255004,edu2,Single,Transport-moving,Male,2354,0,61,White,<=50K
Private,282604,edu2,Married,Protective-serv,Male,0,0,24,White,<=50K
Self-emp-not-inc,269300,edu3,Single,Other-service,Female,0,0,60,Black,<=50K
Self-emp-not-inc,247422,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,131620,edu2,Married,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,381153,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,99478,edu2,Married,Adm-clerical,Male,0,0,40,Black,<=50K
Private,263836,edu2,Single,Handlers-cleaners,Male,0,0,30,White,<=50K
Local-gov,206609,edu3,Single,Protective-serv,Male,0,1876,40,White,<=50K
Private,281574,edu2,Single,Exec-managerial,Female,6849,0,43,White,<=50K
Private,227986,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,119522,edu1,Married,Craft-repair,Male,0,0,45,White,<=50K
Private,215618,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,146497,edu3,Married,Adm-clerical,Female,0,0,50,White,>50K
Private,179666,edu3,Single,Tech-support,Male,0,0,40,White,<=50K
Private,390856,edu1,Married,Farming-fishing,Male,0,0,45,White,<=50K
Private,177380,edu2,Single,Adm-clerical,Female,0,0,29,White,<=50K
Private,300679,edu2,Single,Craft-repair,Female,0,0,40,White,<=50K
Private,213024,edu1,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Self-emp-not-inc,445382,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,163826,edu2,Married,Transport-moving,Male,0,0,40,White,>50K
Private,99199,edu2,Married,Exec-managerial,Male,0,0,48,White,<=50K
Self-emp-not-inc,371305,edu2,Married,Sales,Male,0,1902,60,White,>50K
Private,282643,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,191393,edu2,Single,Adm-clerical,Male,0,1380,40,Black,<=50K
Private,157059,edu2,Married,Adm-clerical,Male,0,0,50,White,<=50K
Private,119506,edu2,Single,Other-service,Female,0,0,15,White,<=50K
Private,378009,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,198660,edu2,Married,Machine-op-inspct,Male,99999,0,56,White,>50K
Private,152159,edu3,Married,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,148549,edu3,Married,Machine-op-inspct,Male,0,0,50,White,<=50K
Federal-gov,86837,edu3,Married,Other-service,Male,0,0,40,Asian-Pac-Islander,>50K
Private,175024,edu1,Single,Handlers-cleaners,Male,2176,0,18,White,<=50K
Private,46699,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,176839,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,389713,edu3,Married,Craft-repair,Male,0,0,40,White,>50K
Private,138692,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,354408,edu1,Married,Adm-clerical,Male,0,0,40,Black,<=50K
Local-gov,249949,edu2,Single,Exec-managerial,Female,0,0,40,Black,<=50K
Private,149653,edu2,Single,Other-service,Female,0,0,40,White,<=50K
Private,109117,edu3,Single,Handlers-cleaners,Male,0,0,45,White,<=50K
Private,183800,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,351161,edu2,Married,Sales,Male,0,1848,45,White,>50K
Self-emp-inc,201682,edu3,Single,Adm-clerical,Female,0,0,35,White,<=50K
State-gov,104509,edu2,Single,Other-service,Female,0,0,25,White,<=50K
Private,128354,edu3,Married,Tech-support,Female,0,0,25,White,>50K
Private,158077,edu3,Married,Sales,Female,0,0,40,White,<=50K
Local-gov,65291,edu3,Single,Protective-serv,Female,0,0,40,White,<=50K
Private,172706,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,112494,edu2,Married,Craft-repair,Male,7298,0,35,White,>50K
Private,182054,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,244817,edu2,Single,Other-service,Male,0,0,40,White,<=50K
Private,255685,edu2,Single,Other-service,Male,0,0,40,Black,<=50K
Private,317083,edu3,Married,Exec-managerial,Male,0,0,45,White,>50K
Private,358740,edu1,Single,Sales,Female,0,0,35,White,<=50K
Private,119153,edu1,Married,Transport-moving,Male,0,0,50,White,<=50K
Self-emp-not-inc,245372,edu3,Single,Tech-support,Male,0,0,15,White,<=50K
Private,126945,edu3,Married,Exec-managerial,Male,0,0,40,White,<=50K
Local-gov,126569,edu2,Married,Protective-serv,Male,0,0,40,White,>50K
Private,98389,edu3,Married,Exec-managerial,Male,0,0,44,White,>50K
Private,141118,edu3,Married,Prof-specialty,Female,0,0,35,White,<=50K
Self-emp-not-inc,208277,edu2,Married,Machine-op-inspct,Female,0,0,45,White,<=50K
Private,79436,edu2,Married,Handlers-cleaners,Male,0,0,48,White,<=50K
State-gov,117503,edu3,Married,Adm-clerical,Male,0,0,20,White,<=50K
Private,290922,edu2,Single,Exec-managerial,Female,0,0,27,White,<=50K
Private,181342,edu2,Married,Handlers-cleaners,Female,0,0,40,Black,<=50K
Private,581071,edu2,Single,Adm-clerical,Male,0,0,48,White,>50K
Private,332379,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Federal-gov,353479,edu2,Married,Exec-managerial,Male,0,0,45,Amer-Indian-Eskimo,>50K
State-gov,305541,edu2,Single,Other-service,Female,0,0,55,White,<=50K
Local-gov,236586,edu3,Married,Prof-specialty,Male,7688,0,55,White,>50K
Private,223811,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Local-gov,267138,edu2,Married,Craft-repair,Male,0,0,40,Black,<=50K
Private,187502,edu2,Single,Sales,Male,0,0,24,Black,<=50K
Private,345831,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,159732,edu2,Single,Machine-op-inspct,Male,0,0,52,White,<=50K
Private,92262,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,34996,edu2,Married,Other-service,Female,0,0,40,White,<=50K
Private,237824,edu2,Married,Priv-house-serv,Female,0,0,60,Black,<=50K
Federal-gov,107079,edu2,Married,Other-service,Male,0,0,40,White,<=50K
Private,202920,edu3,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,54560,edu2,Single,Other-service,Male,0,0,40,White,<=50K
State-gov,493363,edu3,Married,Exec-managerial,Male,0,0,20,White,<=50K
Private,149218,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,115387,edu2,Single,Handlers-cleaners,Female,0,0,40,Black,<=50K
Private,203173,edu3,Married,Exec-managerial,Male,0,0,45,White,<=50K
Local-gov,110510,edu2,Married,Exec-managerial,Female,0,0,50,White,>50K
Private,78530,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,121718,edu3,Single,Exec-managerial,Male,0,0,55,White,>50K
Private,227615,edu2,Single,Craft-repair,Male,0,0,50,White,<=50K
Local-gov,257849,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,170174,edu2,Single,Prof-specialty,Male,0,0,60,White,<=50K
Private,99219,edu1,Single,Sales,Female,0,0,15,White,<=50K
Private,233369,edu2,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,217850,edu2,Married,Transport-moving,Male,0,0,40,Black,>50K
Private,168470,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,123291,edu2,Married,Machine-op-inspct,Male,0,0,84,White,>50K
Private,165474,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,192626,edu2,Married,Prof-specialty,Male,0,0,50,White,>50K
Self-emp-inc,196373,edu2,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,96102,edu3,Married,Exec-managerial,Male,0,0,50,White,<=50K
Private,84231,edu2,Married,Transport-moving,Male,0,0,50,White,<=50K
Private,375502,edu3,Married,Prof-specialty,Male,0,0,55,White,>50K
Private,77698,edu2,Single,Machine-op-inspct,Female,0,0,40,Asian-Pac-Islander,<=50K
Private,110230,edu1,Single,Other-service,Male,0,0,11,White,<=50K
Private,69056,edu2,Single,Other-service,Female,0,0,15,White,<=50K
Private,74949,edu2,Single,Prof-specialty,Male,0,0,40,White,<=50K
Private,163434,edu2,Married,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,139012,edu3,Single,Transport-moving,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,24694,edu2,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-not-inc,156890,edu2,Married,Exec-managerial,Male,0,0,50,White,<=50K
Private,175990,edu2,Single,Exec-managerial,Female,0,0,38,White,<=50K
Local-gov,358668,edu3,Single,Prof-specialty,Male,0,0,48,White,<=50K
Private,215616,edu2,Single,Adm-clerical,Female,0,0,45,White,<=50K
Private,203717,edu3,Single,Craft-repair,Male,0,0,50,White,<=50K
Private,64940,edu2,Single,Other-service,Female,0,0,30,White,<=50K
Private,129775,edu3,Married,Sales,Male,0,0,65,White,<=50K
State-gov,89564,edu3,Married,Protective-serv,Male,0,0,50,White,<=50K
Private,126569,edu3,Married,Exec-managerial,Male,0,1977,40,White,>50K
Private,135158,edu2,Married,Craft-repair,Male,15024,0,48,White,>50K
Private,160625,edu2,Married,Prof-specialty,Male,5013,0,40,White,<=50K
Private,167848,edu2,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,215074,edu2,Married,Other-service,Male,0,0,40,Amer-Indian-Eskimo,<=50K
Private,352451,edu2,Single,Machine-op-inspct,Female,0,0,40,Black,<=50K
Private,75012,edu2,Married,Farming-fishing,Male,0,0,80,White,<=50K
Private,33975,edu2,Married,Sales,Male,0,0,40,White,>50K
Private,127728,edu2,Married,Tech-support,Male,0,0,40,White,>50K
Private,138907,edu2,Single,Priv-house-serv,Female,0,0,40,Black,<=50K
State-gov,96862,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Local-gov,140027,edu2,Single,Other-service,Female,0,0,20,White,<=50K
Private,197565,edu3,Single,Adm-clerical,Female,0,0,35,White,<=50K
Private,252813,edu3,Single,Prof-specialty,Female,0,0,45,White,<=50K
Private,203828,edu2,Single,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,191137,edu2,Married,Adm-clerical,Male,0,0,42,White,<=50K
Private,37869,edu2,Single,Machine-op-inspct,Male,0,1590,40,White,<=50K
Private,206707,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,181129,edu1,Single,Sales,Female,0,0,10,White,<=50K
Private,446358,edu2,Single,Adm-clerical,Male,0,0,41,White,<=50K
Local-gov,484911,edu2,Single,Craft-repair,Male,0,0,40,Amer-Indian-Eskimo,<=50K
Federal-gov,399155,edu2,Single,Craft-repair,Female,0,0,40,Black,<=50K
Local-gov,174395,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,306183,edu2,Single,Other-service,Female,0,0,44,White,<=50K
Private,272902,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,99175,edu1,Single,Other-service,Female,0,0,20,White,<=50K
Private,30656,edu2,Single,Other-service,Male,0,0,24,White,<=50K
Self-emp-inc,242651,edu2,Single,Sales,Male,0,0,48,White,<=50K
Local-gov,182074,edu2,Single,Protective-serv,Male,0,0,42,White,<=50K
Private,269722,edu3,Married,Exec-managerial,Male,0,0,70,White,<=50K
Private,42563,edu3,Married,Tech-support,Female,0,0,25,White,>50K
Private,189225,edu2,Single,Other-service,Female,0,0,40,Black,<=50K
Private,197093,edu3,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,129345,edu1,Single,Other-service,Male,0,0,50,White,<=50K
Self-emp-not-inc,56392,edu2,Married,Farming-fishing,Male,0,1579,60,White,<=50K
Private,288020,edu3,Married,Prof-specialty,Male,0,0,40,Asian-Pac-Islander,<=50K
Private,179731,edu2,Single,Other-service,Female,0,0,35,White,<=50K
Private,27881,edu2,Single,Farming-fishing,Male,0,0,66,White,<=50K
Private,181382,edu2,Married,Craft-repair,Male,0,0,43,White,<=50K
State-gov,203279,edu3,Single,Prof-specialty,Male,0,0,20,Asian-Pac-Islander,<=50K
Private,213105,edu2,Married,Sales,Male,0,0,36,White,>50K
Private,175943,edu3,Single,Adm-clerical,Female,0,0,35,White,<=50K
Self-emp-not-inc,38430,edu1,Single,Farming-fishing,Male,0,0,40,White,<=50K
Self-emp-not-inc,186934,edu2,Married,Sales,Male,0,0,55,White,<=50K
Private,365683,edu2,Single,Machine-op-inspct,Female,0,0,40,White,>50K
Private,849857,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Local-gov,202738,edu2,Married,Adm-clerical,Female,0,0,35,White,<=50K
Private,163729,edu2,Single,Machine-op-inspct,Female,0,0,40,White,<=50K
Private,199021,edu2,Married,Craft-repair,Male,0,0,54,White,<=50K
Private,289448,edu3,Single,Adm-clerical,Female,0,0,40,Asian-Pac-Islander,<=50K
Self-emp-not-inc,353808,edu2,Married,Sales,Male,0,0,60,White,>50K
Self-emp-not-inc,167687,edu2,Married,Farming-fishing,Male,1409,0,50,White,<=50K
Private,356934,edu3,Married,Exec-managerial,Male,0,0,40,White,>50K
Private,213260,edu2,Single,Protective-serv,Male,0,0,40,Black,<=50K
Private,110908,edu3,Married,Transport-moving,Female,0,0,25,White,<=50K
Private,139031,edu2,Single,Prof-specialty,Female,0,0,40,White,<=50K
Private,188377,edu2,Single,Machine-op-inspct,Male,0,0,40,Black,<=50K
Private,108822,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,484861,edu2,Married,Craft-repair,Male,4064,0,38,White,<=50K
Local-gov,172822,edu2,Married,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-inc,125197,edu2,Married,Adm-clerical,Male,0,0,26,White,<=50K
Private,177083,edu3,Single,Prof-specialty,Female,0,0,40,White,<=50K
Self-emp-not-inc,185366,edu3,Married,Craft-repair,Male,0,0,35,White,>50K
Private,195284,edu3,Single,Prof-specialty,Female,0,0,60,White,>50K
Private,292120,edu2,Single,Adm-clerical,Female,0,0,30,White,<=50K
Private,164898,edu2,Single,Craft-repair,Male,0,0,40,White,<=50K
Private,358434,edu3,Single,Prof-specialty,Female,0,0,40,Black,<=50K
Private,239439,edu1,Married,Machine-op-inspct,Female,0,0,40,Black,<=50K
Private,190160,edu3,Married,Exec-managerial,Male,99999,0,40,White,>50K
Local-gov,51424,edu2,Single,Adm-clerical,Female,0,0,40,White,<=50K
Private,291998,edu2,Married,Sales,Male,20051,0,65,White,>50K
Private,191389,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,177675,edu3,Married,Tech-support,Male,0,0,40,White,>50K
Private,157901,edu1,Married,Other-service,Male,0,0,36,Amer-Indian-Eskimo,<=50K
Private,309178,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Private,197919,edu3,Single,Sales,Female,0,0,40,White,<=50K
Private,71683,edu1,Married,Machine-op-inspct,Male,0,0,49,White,<=50K
Private,323713,edu2,Married,Machine-op-inspct,Male,0,0,40,White,<=50K
Private,374924,edu2,Single,Sales,Female,0,0,40,Black,<=50K
Self-emp-not-inc,34378,edu3,Married,Farming-fishing,Male,3908,0,75,White,<=50K
Private,157612,edu3,Single,Prof-specialty,Female,0,0,55,White,<=50K
Private,59829,edu2,Married,Farming-fishing,Male,0,0,25,White,<=50K
Self-emp-inc,233724,edu2,Single,Adm-clerical,Male,0,0,38,White,<=50K
Private,635913,edu2,Married,Other-service,Male,0,0,40,Black,<=50K
Private,136455,edu3,Single,Prof-specialty,Female,0,0,45,White,<=50K
Private,589809,edu2,Single,Exec-managerial,Male,13550,0,60,White,>50K
Self-emp-inc,260198,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,353432,edu1,Single,Machine-op-inspct,Female,0,0,35,White,<=50K
Private,212864,edu2,Single,Handlers-cleaners,Male,0,0,40,White,<=50K
Private,152731,edu3,Married,Sales,Male,0,0,40,White,>50K
Private,44363,edu2,Single,Handlers-cleaners,Male,0,0,35,White,<=50K
Private,171234,edu2,Single,Adm-clerical,Female,0,0,55,White,<=50K
Private,208068,edu2,Married,Craft-repair,Male,0,0,40,Other,<=50K
Private,250967,edu3,Married,Machine-op-inspct,Male,0,1887,48,White,>50K
Private,93213,edu3,Married,Other-service,Male,0,0,30,White,<=50K
Private,349116,edu2,Single,Sales,Female,0,0,25,White,<=50K
Private,30690,edu1,Single,Other-service,Male,0,0,10,White,<=50K
Private,22494,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,98881,edu1,Married,Other-service,Female,0,0,32,White,<=50K
Private,193871,edu3,Married,Prof-specialty,Female,0,0,38,White,<=50K
Private,161460,edu3,Single,Farming-fishing,Male,0,0,30,White,<=50K
Private,301915,edu1,Single,Sales,Female,0,0,30,Other,<=50K
Federal-gov,128553,edu3,Single,Adm-clerical,Female,0,0,40,Black,<=50K
Self-emp-inc,190610,edu3,Married,Sales,Male,0,0,45,White,>50K
Private,201344,edu3,Single,Craft-repair,Female,0,0,20,White,<=50K
Private,341943,edu2,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,185537,edu2,Single,Sales,Female,0,0,20,White,<=50K
State-gov,148805,edu3,Single,Exec-managerial,Female,0,0,40,White,<=50K
Private,107399,edu2,Single,Sales,Female,0,0,40,White,<=50K
Private,191910,edu2,Single,Protective-serv,Male,0,0,40,White,<=50K
Private,71733,edu2,Single,Other-service,Female,0,0,15,White,<=50K
Private,67151,edu3,Single,Exec-managerial,Female,0,0,60,White,<=50K
Self-emp-inc,148287,edu3,Married,Exec-managerial,Male,0,0,60,White,>50K
Private,192386,edu2,Married,Prof-specialty,Male,7298,0,38,White,>50K
Private,35314,edu2,Single,Adm-clerical,Female,0,0,20,White,<=50K
Private,116167,edu2,Single,Other-service,Female,0,0,16,White,<=50K
Private,210509,edu2,Single,Adm-clerical,Female,0,0,30,White,<=50K
Self-emp-not-inc,243631,edu2,Married,Craft-repair,Male,7688,0,40,Amer-Indian-Eskimo,>50K
Private,112840,edu2,Married,Sales,Male,0,0,50,White,>50K
Private,90907,edu1,Married,Other-service,Male,0,0,40,Asian-Pac-Islander,<=50K
Self-emp-inc,254859,edu1,Single,Prof-specialty,Male,0,0,20,White,<=50K
Local-gov,131310,edu2,Married,Adm-clerical,Female,0,0,40,White,<=50K
Private,241998,edu3,Married,Tech-support,Male,0,1977,40,White,>50K
Private,283116,edu2,Single,Craft-repair,Female,1506,0,50,White,<=50K
Private,170627,edu1,Single,Other-service,Female,0,0,15,White,<=50K
Private,162282,edu2,Single,Machine-op-inspct,Male,0,0,60,White,<=50K
Private,86872,edu3,Married,Exec-managerial,Male,0,0,55,White,>50K
Local-gov,35001,edu1,Married,Adm-clerical,Male,2885,0,40,White,<=50K
Private,145463,edu1,Single,Priv-house-serv,Female,0,0,15,Black,<=50K
Private,55481,edu3,Single,Tech-support,Male,0,0,45,White,<=50K
Private,306114,edu2,Single,Adm-clerical,Male,0,0,20,White,<=50K
Private,427541,edu2,Single,Handlers-cleaners,Female,99999,0,40,Black,>50K
Self-emp-not-inc,29962,edu3,Married,Sales,Male,0,0,48,White,<=50K
Private,224541,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,186269,edu3,Married,Tech-support,Male,0,0,40,White,<=50K
Private,50178,edu2,Married,Tech-support,Male,0,0,40,White,>50K
Private,193380,edu2,Single,Transport-moving,Male,0,0,40,White,<=50K
Self-emp-not-inc,77820,edu2,Married,Craft-repair,Male,0,0,40,White,>50K
Private,42900,edu3,Married,Exec-managerial,Male,0,0,50,White,>50K
Private,175127,edu1,Married,Transport-moving,Male,0,0,40,White,<=50K
Private,78507,edu3,Married,Craft-repair,Male,0,0,40,White,>50K
Local-gov,174575,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,256813,edu2,Single,Exec-managerial,Male,0,0,40,White,>50K
Private,52738,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
Private,105252,edu3,Single,Exec-managerial,Male,0,2392,40,White,>50K
Private,201631,edu1,Married,Farming-fishing,Male,0,0,40,Black,<=50K
Self-emp-not-inc,92472,edu1,Married,Farming-fishing,Male,3273,0,45,White,<=50K
Local-gov,219276,edu3,Married,Exec-managerial,Male,0,0,40,Asian-Pac-Islander,>50K
Local-gov,268292,edu2,Married,Craft-repair,Male,0,0,40,White,<=50K
