year,marital,divorce,childs,age,educ,sex,race,relig,xmovie,pornlaw,hapmar
2006,married,ds_no,2,54,12,male,white,none,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,27,16,male,white,catholic,x_yes,illegalillegal8,veryhappy
2008,married,ds_no,1,29,14,female,white,none,x_no,illegalillegal8,veryhappy
1989,married,ds_no,1,68,12,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_yes,2,72,10,female,white,catholic,x_no,legal,veryhappy
1975,married,ds_no,4,50,8,female,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,5,32,12,female,black,muslim,x_no,illegal,veryhappy
1996,married,ds_no,1,89,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
1994,married,ds_yes,4,30,13,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,0,27,12,male,black,none,x_no,illegal,veryhappy
1983,married,ds_no,1,73,7,male,white,protestant,x_no,legal,veryhappy
1986,married,ds_yes,6,64,10,female,black,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,0,27,12,male,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,0,28,12,female,white,none,x_no,illegalillegal8,veryhappy
2000,married,ds_no,2,76,9,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,3,32,16,male,white,jewish,x_no,illegalillegal8,veryhappy
2010,married,ds_no,4,50,14,female,white,catholic,x_no,illegal,veryhappy
1978,married,ds_no,3,28,12,female,black,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,4,42,13,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_no,3,67,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,1,25,15,male,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_no,8,79,5,female,black,protestant,x_no,illegal,veryhappy
1983,married,ds_no,5,28,14,female,black,protestant,x_no,illegal,veryhappy
1987,married,ds_no,8,65,3,female,black,protestant,x_no,illegal,veryhappy
1984,married,ds_yes,2,33,12,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,2,60,12,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,0,25,16,female,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_yes,1,65,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,63,8,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_no,2,39,15,male,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,3,50,12,female,white,catholic,x_no,illegal,veryhappy
1989,married,ds_no,0,19,12,female,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,3,50,17,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,25,12,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,2,31,12,female,white,protestant,x_no,dontknow,veryhappy
2008,married,ds_no,2,51,12,male,white,protestant,x_no,illegal,veryhappy
1986,married,ds_yes,0,39,12,female,white,protestant,x_yes,illegalillegal8,veryhappy
1988,married,ds_no,3,36,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_yes,3,56,19,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,1,48,12,female,white,protestant,x_no,illegal,veryhappy
1990,married,ds_yes,2,60,13,male,white,protestant,x_yes,illegalillegal8,veryhappy
1989,married,ds_no,4,43,20,male,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,0,84,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,37,13,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,3,38,15,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,1,40,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,51,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,63,12,female,white,protestant,x_no,legal,veryhappy
2006,married,ds_no,2,41,16,female,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,3,41,13,male,white,catholic,x_no,dontknow,veryhappy
2008,married,ds_no,1,28,16,male,white,catholic,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,4,69,16,male,white,catholic,x_no,legal,veryhappy
1996,married,ds_no,1,52,11,female,black,none,x_no,illegal,veryhappy
2002,married,ds_no,0,26,15,male,black,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_yes,2,44,14,male,white,catholic,x_no,illegal,veryhappy
1980,married,ds_no,2,31,13,female,white,protestant,x_no,legal,veryhappy
2010,married,ds_no,2,41,17,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,5,61,17,male,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,1,40,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2008,married,ds_no,0,37,16,female,white,jewish,x_no,illegalillegal8,veryhappy
1987,married,ds_no,3,55,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,21,13,male,black,other,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,1,49,12,female,white,catholic,x_no,illegal,veryhappy
1998,married,ds_no,3,29,14,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,1,31,15,female,white,none,x_no,illegalillegal8,veryhappy
1991,married,ds_no,5,33,15,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,3,28,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,3,34,16,female,white,catholic,x_no,illegal,veryhappy
1998,married,ds_no,1,29,14,female,white,noanswer,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,46,12,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_yes,9,66,7,female,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,3,63,13,male,white,protestant,x_yes,noanswer,veryhappy
2016,married,ds_no,0,34,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,0,24,15,male,white,protestant,x_yes,illegalillegal8,veryhappy
1996,married,ds_no,0,45,12,male,white,none,x_yes,illegalillegal8,veryhappy
1993,married,ds_no,2,48,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_yes,3,38,9,female,black,protestant,x_yes,illegalillegal8,veryhappy
2016,married,ds_no,2,77,12,female,white,catholic,x_no,dontknow,veryhappy
1993,married,ds_no,0,67,16,female,white,protestant,x_no,illegal,veryhappy
1991,married,ds_no,1,29,12,female,white,catholic,x_yes,illegalillegal8,veryhappy
2014,married,ds_yes,3,41,15,female,white,none,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,64,19,female,white,catholic,x_yes,illegalillegal8,veryhappy
2014,married,ds_no,2,40,16,female,white,none,x_no,illegalillegal8,veryhappy
2004,married,ds_no,1,26,15,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,0,26,17,female,white,catholic,x_no,illegal,veryhappy
2008,married,ds_no,3,37,16,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,2,35,3,male,other,protestant,x_no,illegal,veryhappy
2010,married,ds_no,3,28,12,female,white,christian,x_no,illegalillegal8,veryhappy
1986,married,ds_yes,4,55,11,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,1,22,12,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,3,27,12,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,3,43,12,female,white,catholic,x_no,illegal,veryhappy
2006,married,ds_no,5,80,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,2,41,17,female,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,4,48,12,male,white,protestant,x_no,illegal,veryhappy
1993,married,ds_yes,2,43,18,male,white,none,x_no,illegalillegal8,veryhappy
2018,married,ds_no,2,30,17,female,white,other,x_yes,illegalillegal8,veryhappy
2010,married,ds_no,1,55,16,male,other,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,48,14,male,white,none,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,47,14,female,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_yes,2,32,14,male,other,protestant,x_no,illegal,veryhappy
2016,married,ds_no,3,64,20,male,white,protestant,x_yes,illegalillegal8,veryhappy
1978,married,ds_no,1,24,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,3,24,10,male,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,1,28,10,male,white,protestant,x_no,legal,veryhappy
1990,married,ds_no,4,64,11,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,5,39,16,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,2,47,18,male,other,none,x_no,illegalillegal8,veryhappy
1980,married,ds_no,3,68,10,female,white,catholic,x_no,illegal,veryhappy
2014,married,ds_no,1,50,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_no,1,64,12,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,2,28,14,female,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,0,20,12,female,black,muslim,x_no,illegal,veryhappy
2008,married,ds_no,3,38,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1978,married,ds_yes,0,70,12,male,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,0,69,17,male,black,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,1,19,6,female,white,protestant,x_no,illegalillegal8,veryhappy
2004,married,ds_yes,1,23,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
2002,married,ds_yes,4,65,13,female,black,protestant,x_no,illegal,veryhappy
2018,married,ds_no,2,44,15,female,other,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,2,28,14,female,white,none,x_no,illegalillegal8,veryhappy
1994,married,ds_no,1,29,16,female,white,other,x_no,illegal,veryhappy
1973,married,ds_no,2,62,14,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,2,25,12,female,white,protestant,x_no,illegal,veryhappy
1986,married,ds_no,4,31,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,34,8,male,white,protestant,x_no,dontknow,veryhappy
1984,married,ds_yes,1,23,10,female,white,none,x_no,illegal,veryhappy
1989,married,ds_no,4,65,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1993,married,ds_no,2,34,17,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,7,41,18,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_yes,8,60,12,male,black,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,2,57,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,6,71,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,27,12,female,white,protestant,x_no,illegal,veryhappy
1994,married,ds_no,2,39,14,male,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,2,33,10,female,other,catholic,x_no,illegalillegal8,veryhappy
2010,married,ds_no,2,58,17,male,white,orthodoxchristian,x_no,illegal,veryhappy
1976,married,ds_no,1,28,18,female,black,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,1,44,17,female,white,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_yes,3,57,8,male,black,protestant,x_no,dontknow,veryhappy
2008,married,ds_no,2,60,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1975,married,ds_no,6,56,8,female,white,protestant,x_no,legal,veryhappy
1994,married,ds_no,2,40,17,female,white,catholic,x_yes,illegalillegal8,veryhappy
1991,married,ds_no,1,31,14,female,white,none,x_no,illegalillegal8,veryhappy
1986,married,ds_yes,2,55,11,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,1,38,12,male,white,catholic,x_yes,illegalillegal8,veryhappy
1975,married,ds_yes,0,42,14,male,white,noanswer,x_no,illegal,veryhappy
1980,married,ds_no,3,68,13,male,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,2,72,11,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,3,69,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1996,married,ds_no,6,70,13,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,3,62,12,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,3,43,12,male,other,catholic,x_no,illegal,veryhappy
1993,married,ds_no,2,34,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,5,65,10,female,white,protestant,x_no,illegal,veryhappy
2006,married,ds_no,2,55,0,male,other,protestant,x_no,illegal,veryhappy
1975,married,ds_no,3,43,20,male,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,2,64,8,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_yes,3,57,13,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,4,27,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1990,married,ds_no,2,66,20,male,white,jewish,x_no,legal,veryhappy
2018,married,ds_yes,5,53,16,male,black,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,3,60,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1973,married,ds_no,4,49,8,male,black,catholic,x_yes,legal,veryhappy
1996,married,ds_yes,6,34,13,female,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,2,29,16,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_yes,4,36,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,2,70,13,male,white,protestant,x_no,illegal,veryhappy
2008,married,ds_yes,1,59,18,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,2,45,9,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,0,24,14,male,white,protestant,x_no,illegalillegal8,veryhappy
1989,married,ds_no,3,45,17,male,white,protestant,x_yes,illegalillegal8,veryhappy
1973,married,ds_no,4,39,12,female,white,jewish,x_yes,illegalillegal8,veryhappy
1987,married,ds_no,5,55,12,female,white,catholic,x_no,illegal,veryhappy
1983,married,ds_yes,3,35,12,female,black,protestant,x_yes,illegal,veryhappy
1990,married,ds_no,0,35,15,male,white,protestant,x_no,illegal,veryhappy
1990,married,ds_no,2,35,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,2,34,16,male,white,catholic,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,1,69,12,female,white,protestant,x_yes,illegal,veryhappy
1994,married,ds_yes,3,46,12,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_yes,2,61,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,5,67,16,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_yes,3,48,14,female,black,christian,x_no,illegal,veryhappy
1976,married,ds_no,7,77,0,male,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,3,36,16,female,white,none,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,61,7,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,3,71,13,male,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,4,67,12,male,white,catholic,x_no,illegal,veryhappy
1988,married,ds_no,2,71,12,male,white,jewish,x_no,illegalillegal8,veryhappy
2010,married,ds_no,1,33,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,3,62,7,male,white,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,2,28,12,female,white,catholic,x_no,illegalillegal8,veryhappy
1993,married,ds_no,3,72,8,male,white,catholic,x_no,illegal,veryhappy
1973,married,ds_no,3,41,16,female,white,catholic,x_no,illegalillegal8,veryhappy
1983,married,ds_no,0,25,13,female,white,catholic,x_no,illegalillegal8,veryhappy
1994,married,ds_no,2,49,14,female,white,protestant,x_yes,illegal,veryhappy
2008,married,ds_no,1,42,18,female,white,jewish,x_no,illegalillegal8,veryhappy
1980,married,ds_yes,6,49,11,female,white,catholic,x_no,illegal,veryhappy
2018,married,ds_no,4,35,13,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,2,31,14,female,white,protestant,x_no,legal,veryhappy
1988,married,ds_no,4,43,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1988,married,ds_no,2,53,17,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,48,14,male,white,catholic,x_no,illegal,veryhappy
2004,married,ds_no,3,84,14,male,white,catholic,x_no,illegalillegal8,veryhappy
1996,married,ds_no,2,68,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,4,43,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_no,3,30,14,female,white,protestant,x_no,illegal,veryhappy
2010,married,ds_no,2,59,9,male,other,protestant,x_no,illegal,veryhappy
1984,married,ds_no,0,44,16,male,other,none,x_no,illegalillegal8,veryhappy
2018,married,ds_no,4,73,16,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,2,38,19,female,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,1,44,15,male,white,christian,x_no,illegal,veryhappy
1984,married,ds_yes,3,57,8,female,black,protestant,x_no,illegal,veryhappy
1994,married,ds_no,5,70,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1988,married,ds_no,0,22,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,0,27,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,0,72,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,1,57,12,female,white,protestant,x_no,illegal,veryhappy
2008,married,ds_no,3,71,14,male,black,protestant,x_no,illegalillegal8,veryhappy
1993,married,ds_yes,3,41,19,female,white,protestant,x_yes,illegal,veryhappy
1990,married,ds_no,6,51,8,female,white,protestant,x_no,illegalillegal8,veryhappy
2006,married,ds_no,1,87,15,male,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,2,44,16,female,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,2,61,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1994,married,ds_no,8,63,16,male,other,catholic,x_no,illegal,veryhappy
1978,married,ds_no,3,31,12,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,5,52,9,male,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,4,41,17,female,white,none,x_no,illegal,veryhappy
1990,married,ds_no,3,34,12,female,other,protestant,x_yes,illegal,veryhappy
1989,married,ds_no,2,39,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,22,11,female,white,protestant,x_yes,illegalillegal8,veryhappy
1984,married,ds_no,0,35,18,male,white,catholic,x_yes,illegalillegal8,veryhappy
1980,married,ds_no,0,22,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2014,married,ds_no,2,34,17,male,white,catholic,x_no,illegalillegal8,veryhappy
1987,married,ds_yes,3,41,12,female,black,other,x_no,illegalillegal8,veryhappy
1984,married,ds_yes,1,38,15,male,white,catholic,x_no,illegalillegal8,veryhappy
1991,married,ds_no,1,31,16,female,white,jewish,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,60,16,female,white,catholic,x_no,illegal,veryhappy
1988,married,ds_no,1,71,12,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_yes,0,64,16,female,white,jewish,x_no,illegalillegal8,veryhappy
1996,married,ds_yes,5,54,18,male,white,protestant,x_no,illegal,veryhappy
1988,married,ds_no,2,41,16,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,2,31,12,female,white,protestant,x_no,illegal,veryhappy
1993,married,ds_yes,3,52,13,female,white,protestant,x_no,illegal,veryhappy
2016,married,ds_yes,1,65,12,female,white,catholic,x_no,illegal,veryhappy
1980,married,ds_no,1,58,12,male,white,catholic,x_no,dontknow,veryhappy
2014,married,ds_no,2,37,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,1,49,12,female,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,2,42,12,male,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,3,58,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
1978,married,ds_yes,4,30,14,male,white,catholic,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,3,47,13,male,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_yes,0,56,18,male,white,other,x_no,illegalillegal8,veryhappy
1983,married,ds_no,8,44,11,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,4,62,11,female,white,protestant,x_no,illegalillegal8,veryhappy
2010,married,ds_no,0,38,18,male,white,catholic,x_yes,illegalillegal8,veryhappy
1993,married,ds_yes,5,42,13,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,1,19,9,male,white,protestant,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,21,12,female,black,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,4,76,10,male,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,3,64,9,male,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,2,73,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_yes,2,37,14,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,2,30,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,7,51,12,female,white,catholic,x_no,illegal,veryhappy
1980,married,ds_no,2,71,10,male,white,catholic,x_no,illegal,veryhappy
2014,married,ds_no,2,74,16,female,white,protestant,x_no,illegal,veryhappy
1973,married,ds_no,0,45,16,female,white,none,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,3,32,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2004,married,ds_no,2,51,14,male,white,protestant,x_no,illegal,veryhappy
2012,married,ds_no,3,39,16,male,other,catholic,x_no,illegalillegal8,veryhappy
2006,married,ds_no,4,69,10,male,other,catholic,x_no,illegal,veryhappy
1976,married,ds_no,3,32,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,7,28,12,female,white,protestant,x_no,illegal,veryhappy
1978,married,ds_no,3,60,14,male,white,catholic,x_no,illegal,veryhappy
1994,married,ds_no,0,37,16,female,white,protestant,x_no,illegal,veryhappy
2002,married,ds_no,2,51,17,male,white,jewish,x_no,illegalillegal8,veryhappy
2016,married,ds_no,2,60,14,female,white,protestant,x_no,illegal,veryhappy
2018,married,ds_no,2,57,12,male,white,protestant,x_no,illegalillegal8,veryhappy
1983,married,ds_no,0,26,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
2006,married,ds_no,2,40,13,female,white,catholic,x_no,illegalillegal8,veryhappy
1983,married,ds_no,2,33,12,female,white,protestant,x_no,illegal,veryhappy
1984,married,ds_no,2,34,18,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_no,1,35,16,female,white,catholic,x_no,illegal,veryhappy
1996,married,ds_no,0,28,18,male,white,catholic,x_no,illegalillegal8,veryhappy
1998,married,ds_no,3,57,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1978,married,ds_no,1,21,10,female,white,protestant,x_no,illegalillegal8,veryhappy
1975,married,ds_no,3,54,14,male,white,catholic,x_yes,illegalillegal8,veryhappy
1978,married,ds_yes,2,30,10,male,white,protestant,x_no,legal,veryhappy
1993,married,ds_no,3,35,19,male,white,protestant,x_no,illegal,veryhappy
1980,married,ds_no,0,23,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,6,62,12,female,white,protestant,x_no,legal,veryhappy
1976,married,ds_no,3,41,16,male,white,catholic,x_yes,illegalillegal8,veryhappy
1976,married,ds_yes,6,52,6,male,white,protestant,x_no,illegalillegal8,veryhappy
2000,married,ds_no,1,34,16,female,white,catholic,x_no,illegal,veryhappy
1994,married,ds_no,0,75,16,male,white,jewish,x_no,illegal,veryhappy
1980,married,ds_no,2,47,12,female,white,protestant,x_no,illegal,veryhappy
1987,married,ds_no,2,70,19,male,white,catholic,x_no,illegal,veryhappy
2004,married,ds_yes,2,67,17,male,white,none,x_no,illegalillegal8,veryhappy
1978,married,ds_no,4,48,8,male,white,protestant,x_no,illegal,veryhappy
1989,married,ds_no,2,30,5,male,white,protestant,x_yes,illegalillegal8,veryhappy
2012,married,ds_no,0,26,16,female,white,catholic,x_no,illegal,veryhappy
2006,married,ds_no,2,57,12,male,white,none,x_yes,illegalillegal8,veryhappy
2006,married,ds_yes,1,51,12,male,white,protestant,x_no,illegal,veryhappy
1996,married,ds_no,0,25,19,male,white,protestant,x_no,illegalillegal8,veryhappy
2018,married,ds_yes,2,69,13,female,black,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,0,34,12,female,white,none,x_yes,illegalillegal8,veryhappy
1990,married,ds_no,0,28,14,female,white,protestant,x_yes,illegalillegal8,veryhappy
2012,married,ds_yes,1,41,12,male,white,catholic,x_no,illegalillegal8,veryhappy
1980,married,ds_no,0,29,18,female,white,protestant,x_no,illegalillegal8,veryhappy
1990,married,ds_yes,1,37,18,female,white,protestant,x_no,illegalillegal8,veryhappy
1986,married,ds_no,2,63,12,female,white,catholic,x_no,illegal,veryhappy
1993,married,ds_no,0,78,12,female,white,protestant,x_no,illegal,veryhappy
2000,married,ds_no,8,60,6,male,white,protestant,x_no,legal,veryhappy
2008,married,ds_no,2,31,12,male,white,protestant,x_yes,illegalillegal8,veryhappy
1983,married,ds_no,4,40,9,male,white,catholic,x_no,illegalillegal8,veryhappy
2000,married,ds_no,0,31,14,female,white,catholic,x_no,illegalillegal8,veryhappy
1986,married,ds_no,3,42,12,female,white,catholic,x_no,illegal,veryhappy
1984,married,noanswer,0,34,16,female,white,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,36,12,female,white,protestant,x_yes,legal,veryhappy
1978,married,ds_no,0,24,12,female,white,catholic,x_no,illegalillegal8,veryhappy
2004,married,ds_no,2,58,17,female,white,protestant,x_no,illegal,veryhappy
2004,married,ds_no,2,26,13,female,white,protestant,x_yes,illegalillegal8,veryhappy
1986,married,ds_yes,5,42,14,female,white,protestant,x_no,illegal,veryhappy
2014,married,ds_no,5,81,10,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_no,1,29,14,female,white,other,x_no,illegal,veryhappy
1998,married,ds_no,7,73,6,female,black,protestant,x_no,illegalillegal8,veryhappy
1984,married,ds_no,1,62,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1987,married,ds_no,2,68,12,female,white,protestant,x_no,illegalillegal8,veryhappy
2012,married,ds_no,1,29,17,female,other,muslim,x_no,illegal,veryhappy
1987,married,ds_no,0,26,16,male,white,protestant,x_no,illegalillegal8,veryhappy
1976,married,ds_no,0,23,16,female,white,protestant,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,5,55,12,female,white,protestant,x_no,illegal,veryhappy
1983,married,ds_no,1,56,12,male,white,protestant,x_no,illegal,veryhappy
1978,married,ds_yes,1,42,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1991,married,ds_no,9,34,12,male,white,none,x_yes,illegalillegal8,veryhappy
1976,married,ds_no,8,89,7,male,white,protestant,x_no,illegal,veryhappy
1983,married,ds_yes,0,27,12,female,white,protestant,x_no,illegalillegal8,veryhappy
1973,married,ds_yes,2,47,11,female,white,protestant,x_no,illegal,veryhappy
1975,married,ds_no,0,24,11,female,white,protestant,x_yes,legal,veryhappy
2006,married,ds_yes,6,38,16,female,white,protestant,x_yes,illegalillegal8,veryhappy
2000,married,ds_no,1,41,16,female,white,none,x_no,legal,veryhappy
1986,married,ds_no,0,30,12,male,white,none,x_no,illegalillegal8,veryhappy
1984,married,ds_no,2,30,12,female,white,protestant,x_no,illegal,veryhappy
1976,married,ds_no,0,23,12,male,white,protestant,x_no,illegalillegal8,veryhappy
2016,married,ds_no,1,35,17,female,white,none,x_no,illegalillegal8,veryhappy
2006,married,ds_no,1,39,19,female,white,catholic,x_no,illegal,veryhappy
